"Australia","AU","AUS","Machinery and equipment n.e.c.","CO2 emissions intensities","2018","6.418168353"
"Australia","AU","AUS","Manufacturing nec; repair and installation of machinery and equipment","CO2 emissions intensities","2018","20.67205393"
"Australia","AU","AUS","Mining and quarrying, energy producing products","CO2 emissions intensities","2018","183.5059027"
"Australia","AU","AUS","Mining and quarrying, non-energy producing products","CO2 emissions intensities","2018","134.1880088"
"Australia","AU","AUS","Mining support service activities","CO2 emissions intensities","2018","85.69589245"
"Australia","AU","AUS","Motor vehicles, trailers and semi-trailers","CO2 emissions intensities","2018","4.93066997"
"Australia","AU","AUS","Other non-metallic mineral products","CO2 emissions intensities","2018","329.8511093"
"Australia","AU","AUS","Other service activities","CO2 emissions intensities","2018","5.634745967"
"Australia","AU","AUS","Other transport equipment","CO2 emissions intensities","2018","6.375800296"
"Australia","AU","AUS","Paper products and printing","CO2 emissions intensities","2018","78.23956735"
"Australia","AU","AUS","Pharmaceuticals, medicinal chemical and botanical products","CO2 emissions intensities","2018","185.6055992"
"Australia","AU","AUS","Postal and courier activities","CO2 emissions intensities","2018","106.269551"
"Australia","AU","AUS","Professional, scientific and technical activities","CO2 emissions intensities","2018","8.630045635"
"Australia","AU","AUS","Public administration and defence; compulsory social security","CO2 emissions intensities","2018","11.71898416"
"Australia","AU","AUS","Publishing, audiovisual and broadcasting activities","CO2 emissions intensities","2018","11.54916536"
"Australia","AU","AUS","Real estate activities","CO2 emissions intensities","2018","4.007030175"
"Australia","AU","AUS","Rubber and plastics products","CO2 emissions intensities","2018","62.86516599"
"Australia","AU","AUS","Telecommunications","CO2 emissions intensities","2018","33.79958832"
"Australia","AU","AUS","Textiles, textile products, leather and footwear","CO2 emissions intensities","2018","89.73493346"
"Australia","AU","AUS","Warehousing and support activities for transportation","CO2 emissions intensities","2018","16.11444949"
"Australia","AU","AUS","Water supply; sewerage, waste management and remediation activities","CO2 emissions intensities","2018","26.21574198"
"Australia","AU","AUS","Water transport","CO2 emissions intensities","2018","461.9722072"
"Australia","AU","AUS","Wholesale and retail trade; repair of motor vehicles","CO2 emissions intensities","2018","15.37740298"
"Australia","AU","AUS","Wood and products of wood and cork","CO2 emissions intensities","2018","22.46582758"
"Australia","AU","AUS","Accomodation and food services","CO2 emissions multipliers","2018","176.9451318"
"Australia","AU","AUS","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","CO2 emissions multipliers","2018","0"
"Australia","AU","AUS","Administrative and support services","CO2 emissions multipliers","2018","121.6051584"
"Australia","AU","AUS","Agriculture, hunting, forestry","CO2 emissions multipliers","2018","338.3005395"
"Australia","AU","AUS","Air transport","CO2 emissions multipliers","2018","1155.899412"
"Australia","AU","AUS","Arts, entertainment and recreation","CO2 emissions multipliers","2018","67.0963174"
"Australia","AU","AUS","Basic metals","CO2 emissions multipliers","2018","921.2363536"
"Australia","AU","AUS","Chemicals and pharmaceutical products","CO2 emissions multipliers","2018","471.4169987"
"Australia","AU","AUS","Coke and refined petroleum products","CO2 emissions multipliers","2018","1110.280391"
"Australia","AU","AUS","Computer, electronic and optical products","CO2 emissions multipliers","2018","105.7101657"
"Australia","AU","AUS","Construction","CO2 emissions multipliers","2018","179.5809315"
"Australia","AU","AUS","Education","CO2 emissions multipliers","2018","66.30477993"
"Australia","AU","AUS","Electrical equipment","CO2 emissions multipliers","2018","165.1731256"
"Australia","AU","AUS","Electricity, gas, steam and air conditioning supply","CO2 emissions multipliers","2018","4474.167412"
"Australia","AU","AUS","Fabricated metal products","CO2 emissions multipliers","2018","296.0224186"
"Australia","AU","AUS","Financial and insurance activities","CO2 emissions multipliers","2018","51.42243724"
"Australia","AU","AUS","Fishing and aquaculture","CO2 emissions multipliers","2018","334.7557208"
"Australia","AU","AUS","Food products, beverages and tobacco","CO2 emissions multipliers","2018","284.7013757"
"Australia","AU","AUS","Human health and social work activities","CO2 emissions multipliers","2018","64.167659"
"Australia","AU","AUS","IT and other information services","CO2 emissions multipliers","2018","72.84636021"
"Australia","AU","AUS","Land transport and transport via pipelines","CO2 emissions multipliers","2018","547.4348769"
"Australia","AU","AUS","Machinery and equipment n.e.c.","CO2 emissions multipliers","2018","165.2669212"
"Australia","AU","AUS","Manufacturing nec; repair and installation of machinery and equipment","CO2 emissions multipliers","2018","153.5158398"
"Australia","AU","AUS","Mining and quarrying, energy producing products","CO2 emissions multipliers","2018","333.9671802"
"Australia","AU","AUS","Mining and quarrying, non-energy producing products","CO2 emissions multipliers","2018","325.1913004"
"Australia","AU","AUS","Mining support service activities","CO2 emissions multipliers","2018","236.0061597"
"Australia","AU","AUS","Motor vehicles, trailers and semi-trailers","CO2 emissions multipliers","2018","190.1083692"
"Australia","AU","AUS","Other non-metallic mineral products","CO2 emissions multipliers","2018","595.9218618"
"Australia","AU","AUS","Other service activities","CO2 emissions multipliers","2018","60.37281916"
"Australia","AU","AUS","Other transport equipment","CO2 emissions multipliers","2018","203.3695202"
"Australia","AU","AUS","Paper products and printing","CO2 emissions multipliers","2018","351.3019033"
"Australia","AU","AUS","Pharmaceuticals, medicinal chemical and botanical products","CO2 emissions multipliers","2018","400.8158828"
"Australia","AU","AUS","Postal and courier activities","CO2 emissions multipliers","2018","274.9905724"
"Australia","AU","AUS","Professional, scientific and technical activities","CO2 emissions multipliers","2018","95.33981819"
"Australia","AU","AUS","Public administration and defence; compulsory social security","CO2 emissions multipliers","2018","180.6185587"
"Australia","AU","AUS","Publishing, audiovisual and broadcasting activities","CO2 emissions multipliers","2018","126.4280921"
"Australia","AU","AUS","Real estate activities","CO2 emissions multipliers","2018","50.39645299"
"Australia","AU","AUS","Rubber and plastics products","CO2 emissions multipliers","2018","298.5916515"
"Australia","AU","AUS","Telecommunications","CO2 emissions multipliers","2018","161.7495654"
"Australia","AU","AUS","Textiles, textile products, leather and footwear","CO2 emissions multipliers","2018","301.4743103"
"Australia","AU","AUS","Warehousing and support activities for transportation","CO2 emissions multipliers","2018","153.9887953"
"Australia","AU","AUS","Water supply; sewerage, waste management and remediation activities","CO2 emissions multipliers","2018","174.2928025"
"Australia","AU","AUS","Water transport","CO2 emissions multipliers","2018","653.8822207"
"Australia","AU","AUS","Wholesale and retail trade; repair of motor vehicles","CO2 emissions multipliers","2018","159.0200725"
"Australia","AU","AUS","Wood and products of wood and cork","CO2 emissions multipliers","2018","269.5327215"
"Austria","AT","AUT","Accomodation and food services","CO2 emissions","2018","0.548"
"Austria","AT","AUT","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","CO2 emissions","2018","0"
"Austria","AT","AUT","Administrative and support services","CO2 emissions","2018","0.419"
"Austria","AT","AUT","Agriculture, hunting, forestry","CO2 emissions","2018","1.207"
"Austria","AT","AUT","Air transport","CO2 emissions","2018","3.286"
"Austria","AT","AUT","Arts, entertainment and recreation","CO2 emissions","2018","0.197"
"Austria","AT","AUT","Basic metals","CO2 emissions","2018","8.685"
"Austria","AT","AUT","Chemicals and pharmaceutical products","CO2 emissions","2018","1.214"
"Austria","AT","AUT","Coke and refined petroleum products","CO2 emissions","2018","1.302"
"Austria","AT","AUT","Computer, electronic and optical products","CO2 emissions","2018","0.072"
"Austria","AT","AUT","Construction","CO2 emissions","2018","1.789"
"Austria","AT","AUT","Education","CO2 emissions","2018","0.565"
"Austria","AT","AUT","Electrical equipment","CO2 emissions","2018","0.144"
"Austria","AT","AUT","Electricity, gas, steam and air conditioning supply","CO2 emissions","2018","8.314"
"Austria","AT","AUT","Fabricated metal products","CO2 emissions","2018","0.159"
"Austria","AT","AUT","Financial and insurance activities","CO2 emissions","2018","0.16"
"Austria","AT","AUT","Fishing and aquaculture","CO2 emissions","2018","0.004"
"Austria","AT","AUT","Food products, beverages and tobacco","CO2 emissions","2018","0.792"
"Austria","AT","AUT","Human health and social work activities","CO2 emissions","2018","0.955"
"Austria","AT","AUT","IT and other information services","CO2 emissions","2018","0.132"
"Austria","AT","AUT","Land transport and transport via pipelines","CO2 emissions","2018","4.071"
"Austria","AT","AUT","Machinery and equipment n.e.c.","CO2 emissions","2018","0.236"
"Austria","AT","AUT","Manufacturing nec; repair and installation of machinery and equipment","CO2 emissions","2018","0.223"
"Austria","AT","AUT","Mining and quarrying, energy producing products","CO2 emissions","2018","0.588"
"Austria","AT","AUT","Mining and quarrying, non-energy producing products","CO2 emissions","2018","0.427"
"Austria","AT","AUT","Mining support service activities","CO2 emissions","2018","0.009"
"Austria","AT","AUT","Motor vehicles, trailers and semi-trailers","CO2 emissions","2018","0.152"
"Austria","AT","AUT","Other non-metallic mineral products","CO2 emissions","2018","2.564"
"Austria","AT","AUT","Other service activities","CO2 emissions","2018","0.184"
"Austria","AT","AUT","Other transport equipment","CO2 emissions","2018","0.021"
"Austria","AT","AUT","Paper products and printing","CO2 emissions","2018","1.658"
"Austria","AT","AUT","Pharmaceuticals, medicinal chemical and botanical products","CO2 emissions","2018","0.376"
"Austria","AT","AUT","Postal and courier activities","CO2 emissions","2018","0.051"
"Austria","AT","AUT","Professional, scientific and technical activities","CO2 emissions","2018","0.411"
"Austria","AT","AUT","Public administration and defence; compulsory social security","CO2 emissions","2018","0.702"
"Austria","AT","AUT","Publishing, audiovisual and broadcasting activities","CO2 emissions","2018","0.039"
"Austria","AT","AUT","Real estate activities","CO2 emissions","2018","0.409"
"Austria","AT","AUT","Rubber and plastics products","CO2 emissions","2018","0.062"
"Austria","AT","AUT","Telecommunications","CO2 emissions","2018","0.041"
"Austria","AT","AUT","Textiles, textile products, leather and footwear","CO2 emissions","2018","0.09"
"Austria","AT","AUT","Warehousing and support activities for transportation","CO2 emissions","2018","0.29"
"Austria","AT","AUT","Water supply; sewerage, waste management and remediation activities","CO2 emissions","2018","0.264"
"Austria","AT","AUT","Water transport","CO2 emissions","2018","0.652"
"Austria","AT","AUT","Wholesale and retail trade; repair of motor vehicles","CO2 emissions","2018","1.512"
"Austria","AT","AUT","Wood and products of wood and cork","CO2 emissions","2018","0.351"
"Austria","AT","AUT","Accomodation and food services","CO2 emissions intensities","2018","15.91667562"
"Austria","AT","AUT","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","CO2 emissions intensities","2018","0"
"Austria","AT","AUT","Administrative and support services","CO2 emissions intensities","2018","15.14204248"
"Austria","AT","AUT","Agriculture, hunting, forestry","CO2 emissions intensities","2018","102.7548866"
